"","PIT","PITYear","Year","Location","Direction","GroundSpeed_mps","Culvert"
"3383","228000523840","228000523840-2016","2016","BP","Up",0.219406227522985,"Non-culvert"
"3384","228000523840","228000523840-2016","2016","BP","Down",0.592607078665783,"Non-culvert"
"3385","228000523840","228000523840-2016","2016","HPO","Up",0.505544686142857,"Non-culvert"
"3386","228000523840","228000523840-2016","2016","HPO","Down",0.315939666083942,"Non-culvert"
"3387","228000523840","228000523840-2016","2016","OKH","Down",0.277159193340765,"Culvert"
"3388","228000523840","228000523840-2016","2016","SH","Up",0.185399210383751,"Culvert"
"3389","228000523840","228000523840-2016","2016","SH","Down",0.0161271405099596,"Culvert"
"3390","228000523840","228000523840-2017","2017","BP","Up",0.350208044460006,"Non-culvert"
"3391","228000523840","228000523840-2017","2017","HPO","Up",0.512227367052528,"Non-culvert"
"3392","228000523840","228000523840-2017","2017","OKH","Up",0.222195415908441,"Culvert"
"3393","228000523840","228000523840-2017","2017","SH","Up",0.48932384448396,"Culvert"
"3394","228000523841","228000523841-2016","2016","HT","Up",0.213513390385913,"Culvert"
"3395","228000523841","228000523841-2016","2016","HT","Down",0.0646257094260594,"Culvert"
"3396","228000523841","228000523841-2016","2016","BBI","Up",0.0573406343856532,"Culvert"
"3397","228000523841","228000523841-2016","2016","BBI","Down",0.0448847553578649,"Culvert"
"3398","228000523841","228000523841-2016","2016","BP","Up",0.0366606170598911,"Non-culvert"
"3399","228000523841","228000523841-2016","2016","BP","Down",0.715466353441138,"Non-culvert"
"3400","228000523841","228000523841-2016","2016","HPO","Up",0.442099259135685,"Non-culvert"
"3401","228000523841","228000523841-2016","2016","HPO","Down",0.0516356852850418,"Non-culvert"
"3402","228000523841","228000523841-2016","2016","SH","Up",0.0612335782899374,"Culvert"
"3403","228000523841","228000523841-2016","2016","SH","Down",0.0129202435038969,"Culvert"
"3404","228000523842","228000523842-2016","2016","HT","Up",0.0508386199736128,"Culvert"
"3405","228000523842","228000523842-2016","2016","BBI","Up",0.146942017362879,"Culvert"
"3406","228000523842","228000523842-2016","2016","HPO","Up",0.484677923413243,"Non-culvert"
"3407","228000523842","228000523842-2016","2016","SH","Up",0.0413667132350812,"Culvert"
"3408","228000523843","228000523843-2016","2016","HT","Up",0.152249585165517,"Culvert"
"3409","228000523843","228000523843-2016","2016","HT","Down",0.510248582483664,"Culvert"
"3410","228000523843","228000523843-2016","2016","BBI","Up",0.108840602431158,"Culvert"
"3411","228000523843","228000523843-2016","2016","BBI","Down",0.0331363066432861,"Culvert"
"3412","228000523843","228000523843-2016","2016","R6","Down",0.307641998319001,"Culvert"
"3413","228000523843","228000523843-2016","2016","BP","Down",0.725574712809378,"Non-culvert"
"3414","228000523843","228000523843-2016","2016","HPO","Up",0.535590876618979,"Non-culvert"
"3415","228000523843","228000523843-2016","2016","HPO","Down",0.385956176765245,"Non-culvert"
"3416","228000523843","228000523843-2016","2016","SH","Up",0.184723155099831,"Culvert"
"3417","228000523843","228000523843-2016","2016","SH","Down",0.0343112790555199,"Culvert"
"3418","228000523844","228000523844-2016","2016","HT","Up",0.0320221144172691,"Culvert"
"3419","228000523844","228000523844-2016","2016","BBI","Up",0.0399757984311481,"Culvert"
"3420","228000523844","228000523844-2016","2016","BP","Up",0.263020833224463,"Non-culvert"
"3421","228000523844","228000523844-2016","2016","HPO","Up",0.373674059616025,"Non-culvert"
"3422","228000523844","228000523844-2016","2016","SH","Up",0.268854748961452,"Culvert"
"3423","228000523845","228000523845-2016","2016","HT","Up",0.111678518604473,"Culvert"
"3424","228000523845","228000523845-2016","2016","HT","Down",0.604182803730341,"Culvert"
"3425","228000523845","228000523845-2016","2016","BBI","Up",0.0750933593193283,"Culvert"
"3426","228000523845","228000523845-2016","2016","BBI","Down",0.173470025598781,"Culvert"
"3427","228000523845","228000523845-2016","2016","R6","Down",0.292990273531806,"Culvert"
"3428","228000523845","228000523845-2016","2016","BP","Up",0.217484926891463,"Non-culvert"
"3429","228000523845","228000523845-2016","2016","BP","Down",0.410791757103005,"Non-culvert"
"3430","228000523845","228000523845-2016","2016","HPO","Up",0.165104388379903,"Non-culvert"
"3431","228000523845","228000523845-2016","2016","HPO","Down",0.317103108913879,"Non-culvert"
"3432","228000523845","228000523845-2016","2016","OKH","Down",0.525085519956125,"Culvert"
"3433","228000523845","228000523845-2016","2016","SH","Up",0.0920788290694958,"Culvert"
"3434","228000523845","228000523845-2016","2016","SH","Down",0.121881727378022,"Culvert"
"3435","228000523846","228000523846-2016","2016","HT","Down",0.187342380073071,"Culvert"
"3436","228000523846","228000523846-2016","2016","BBI","Up",0.156921511046532,"Culvert"
"3437","228000523846","228000523846-2016","2016","BBI","Down",0.204254379666032,"Culvert"
"3438","228000523846","228000523846-2016","2016","BP","Down",0.488867376422646,"Non-culvert"
"3439","228000523846","228000523846-2016","2016","HPO","Down",0.248,"Non-culvert"
"3440","228000523846","228000523846-2016","2016","OKH","Up",0.341174291475205,"Culvert"
"3441","228000523846","228000523846-2016","2016","OKH","Down",0.452024539877301,"Culvert"
"3442","228000523846","228000523846-2016","2016","SH","Up",0.474605523352001,"Culvert"
"3443","228000523846","228000523846-2016","2016","SH","Down",0.0325945241246848,"Culvert"
"3444","228000523847","228000523847-2016","2016","HT","Down",0.314791148018991,"Culvert"
"3445","228000523847","228000523847-2016","2016","BBI","Up",0.0864136020014118,"Culvert"
"3446","228000523847","228000523847-2016","2016","BBI","Down",0.0950114698748338,"Culvert"
"3447","228000523847","228000523847-2016","2016","R6","Down",0.0970434672034251,"Culvert"
"3448","228000523847","228000523847-2016","2016","HPO","Up",0.485284908335372,"Non-culvert"
"3449","228000523847","228000523847-2016","2016","HPO","Down",0.412234043598769,"Non-culvert"
"3450","228000523847","228000523847-2016","2016","SH","Up",0.230098015542081,"Culvert"
"3451","228000523847","228000523847-2017","2017","BP","Up",0.0456868865039085,"Non-culvert"
"3452","228000523847","228000523847-2017","2017","BP","Down",0.511133603485554,"Non-culvert"
"3453","228000523847","228000523847-2017","2017","HPO","Up",0.57706626667734,"Non-culvert"
"3454","228000523847","228000523847-2017","2017","HPO","Down",0.471411197409904,"Non-culvert"
"3455","228000523847","228000523847-2017","2017","SH","Up",0.420213927615037,"Culvert"
"3456","228000523847","228000523847-2017","2017","SH","Down",0.153582256368135,"Culvert"
"3457","228000523848","228000523848-2016","2016","HT","Down",0.195203336809176,"Culvert"
"3458","228000523848","228000523848-2016","2016","BBI","Up",0.116225498413086,"Culvert"
"3459","228000523848","228000523848-2016","2016","BBI","Down",0.0688773610483618,"Culvert"
"3460","228000523848","228000523848-2016","2016","R6","Down",0.122319571112714,"Culvert"
"3461","228000523848","228000523848-2016","2016","BP","Down",0.529998250123567,"Non-culvert"
"3462","228000523848","228000523848-2016","2016","HPO","Up",0.561187547582289,"Non-culvert"
"3463","228000523848","228000523848-2016","2016","HPO","Down",0.0292695822978979,"Non-culvert"
"3464","228000523848","228000523848-2016","2016","OKH","Down",0.537810218978102,"Culvert"
"3465","228000523848","228000523848-2016","2016","SH","Up",0.260064847405571,"Culvert"
"3466","228000523848","228000523848-2016","2016","SH","Down",0.0935010686399458,"Culvert"
"3467","228000523849","228000523849-2016","2016","HT","Up",0.194602686174661,"Culvert"
"3468","228000523849","228000523849-2016","2016","BBI","Up",0.110650344926915,"Culvert"
"3469","228000523849","228000523849-2016","2016","BP","Up",0.28384074941452,"Non-culvert"
"3470","228000523849","228000523849-2016","2016","HPO","Up",0.560781478830405,"Non-culvert"
"3471","228000523849","228000523849-2016","2016","OKH","Up",0.183594139479788,"Culvert"
"3472","228000523849","228000523849-2016","2016","SH","Up",0.121130128490046,"Culvert"
"3473","228000523850","228000523850-2016","2016","HT","Up",0.387321029790203,"Culvert"
"3474","228000523850","228000523850-2016","2016","HT","Down",0.0834254340589839,"Culvert"
"3475","228000523850","228000523850-2016","2016","BBI","Up",0.192788661865837,"Culvert"
"3476","228000523850","228000523850-2016","2016","BBI","Down",0.342170160698297,"Culvert"
"3477","228000523850","228000523850-2016","2016","R6","Up",0.138806918793515,"Culvert"
"3478","228000523850","228000523850-2016","2016","BP","Up",0.151712397334566,"Non-culvert"
"3479","228000523850","228000523850-2016","2016","BP","Down",0.445588235294118,"Non-culvert"
"3480","228000523850","228000523850-2016","2016","HPO","Up",0.405759159264696,"Non-culvert"
"3481","228000523850","228000523850-2016","2016","HPO","Down",0.361980381547453,"Non-culvert"
"3482","228000523850","228000523850-2016","2016","OKH","Up",0.116221843642448,"Culvert"
"3483","228000523850","228000523850-2016","2016","OKH","Down",0.525684932079146,"Culvert"
"3484","228000523851","228000523851-2016","2016","HT","Up",0.232627497686005,"Culvert"
"3485","228000523851","228000523851-2016","2016","BBI","Up",0.114319848392971,"Culvert"
"3486","228000523851","228000523851-2016","2016","BP","Up",0.0845093992392028,"Non-culvert"
"3487","228000523851","228000523851-2016","2016","HPO","Up",0.466867472561684,"Non-culvert"
"3488","228000523851","228000523851-2016","2016","SH","Up",0.13437107358147,"Culvert"
"3489","228000523852","228000523852-2016","2016","HT","Up",0.0242882202145189,"Culvert"
"3490","228000523852","228000523852-2016","2016","HT","Down",0.234281137376023,"Culvert"
"3491","228000523852","228000523852-2016","2016","BBI","Up",0.0740236876045062,"Culvert"
"3492","228000523852","228000523852-2016","2016","BBI","Down",0.24246395795927,"Culvert"
"3493","228000523852","228000523852-2016","2016","HPO","Up",0.587566335585988,"Non-culvert"
"3494","228000523852","228000523852-2016","2016","HPO","Down",0.403856178904533,"Non-culvert"
"3495","228000523852","228000523852-2016","2016","OKH","Up",0.28182374586237,"Culvert"
"3496","228000523852","228000523852-2016","2016","OKH","Down",0.537967289569788,"Culvert"
"3497","228000523852","228000523852-2016","2016","SH","Up",0.144108399543304,"Culvert"
"3498","228000523852","228000523852-2016","2016","SH","Down",0.0470223264591082,"Culvert"
"3499","228000523853","228000523853-2016","2016","HT","Down",0.406179482627835,"Culvert"
"3500","228000523853","228000523853-2016","2016","BBI","Up",0.175844369875559,"Culvert"
"3501","228000523853","228000523853-2016","2016","BBI","Down",0.0192353014558864,"Culvert"
"3502","228000523853","228000523853-2016","2016","R6","Down",0.241728268146753,"Culvert"
"3503","228000523853","228000523853-2016","2016","BP","Down",0.649935648207261,"Non-culvert"
"3504","228000523853","228000523853-2016","2016","HPO","Up",0.610717097325019,"Non-culvert"
"3505","228000523853","228000523853-2016","2016","HPO","Down",0.587566335585988,"Non-culvert"
"3506","228000523853","228000523853-2016","2016","SH","Up",0.12645339287649,"Culvert"
"3507","228000523853","228000523853-2016","2016","SH","Down",0.0436468347579925,"Culvert"
"3508","228000523853","228000523853-2017","2017","BP","Up",0.18659933476195,"Non-culvert"
"3509","228000523853","228000523853-2017","2017","BP","Down",0.430153321626724,"Non-culvert"
"3510","228000523853","228000523853-2017","2017","HPO","Up",0.448495371112937,"Non-culvert"
"3511","228000523853","228000523853-2017","2017","HPO","Down",0.215817320564641,"Non-culvert"
"3512","228000523853","228000523853-2017","2017","OKH","Up",0.0588028731045491,"Culvert"
"3513","228000523853","228000523853-2017","2017","OKH","Down",0.49636216793507,"Culvert"
"3514","228000523853","228000523853-2017","2017","SH","Up",0.23106469761291,"Culvert"
"3515","228000523853","228000523853-2017","2017","SH","Down",0.0775552959068591,"Culvert"
"3516","228000523854","228000523854-2016","2016","HT","Up",0.0561110711498102,"Culvert"
"3517","228000523854","228000523854-2016","2016","BBI","Up",0.0815552812577963,"Culvert"
"3518","228000523854","228000523854-2016","2016","HPO","Up",0.587566335585988,"Non-culvert"
"3519","228000523854","228000523854-2016","2016","HPO","Down",0.321576764758006,"Non-culvert"
"3520","228000523854","228000523854-2016","2016","SH","Up",0.377007440886936,"Culvert"
"3521","228000523854","228000523854-2016","2016","SH","Down",0.0157281521688917,"Culvert"
"3522","228000523855","228000523855-2016","2016","HT","Down",0.120948984320771,"Culvert"
"3523","228000523855","228000523855-2016","2016","BBI","Up",0.0502198816283533,"Culvert"
"3524","228000523855","228000523855-2016","2016","BBI","Down",0.207896314024833,"Culvert"
"3525","228000523855","228000523855-2016","2016","BP","Down",0.326649417886106,"Non-culvert"
"3526","228000523855","228000523855-2016","2016","HPO","Up",0.4849812259543,"Non-culvert"
"3527","228000523855","228000523855-2016","2016","HPO","Down",0.274530640976399,"Non-culvert"
"3528","228000523856","228000523856-2016","2016","BBI","Up",0.0297596705514907,"Culvert"
"3529","228000523856","228000523856-2016","2016","HPO","Up",0.405334725405207,"Non-culvert"
"3530","228000523856","228000523856-2016","2016","OKH","Up",0.0818012256618669,"Culvert"
"3531","228000523856","228000523856-2016","2016","SH","Up",0.0953725723750787,"Culvert"
"3532","228000523857","228000523857-2016","2016","HT","Up",0.0809352517972263,"Culvert"
"3533","228000523857","228000523857-2016","2016","HT","Down",0.519884470227905,"Culvert"
"3534","228000523857","228000523857-2016","2016","BBI","Up",0.067636735892403,"Culvert"
"3535","228000523857","228000523857-2016","2016","BBI","Down",0.150569723316222,"Culvert"
"3536","228000523857","228000523857-2016","2016","R6","Down",0.222622688164913,"Culvert"
"3537","228000523857","228000523857-2016","2016","HPO","Up",0.609276728189344,"Non-culvert"
